designation,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 598697142320464384,598697142320464384,132.8908331098342,0.012470117,11.380828708219632,0.006523545,1.1740150483126517,0.0142231975,-11.20109087905628,0.016050024,-2.7015053797169237,0.011607115,0.9060607,170270.3520470815,29.86044,12.609519,95090.61156570564,42.09991,12.893198,107571.72468846249,34.02777,12.168651,0.7245474,34.187515,2.7236426,NOT_AVAILABLE,0,true,true,true,false,false,true,true,6036.8564,4.0288,-0.1762,811.4766,0.0584,0.0498,0.0268
Gaia DR3 598697211039659008,598697211039659008,132.87735776930646,0.09402449,11.402507369896984,0.05177745,2.767237722549639,0.113382064,12.714254081976277,0.11806372,-4.451472305034634,0.09555609,0.94761735,1673.3785310888,1.5615785,17.628382,415.98718257878573,12.062658,18.790842,1878.1683803392316,11.958586,16.563559,2.2272835,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3604.2559,4.9238,-0.5479,326.4438,0.5457,0.3704,0.2185
Gaia DR3 598697241104505856,598697241104505856,132.89104668004492,0.434385,11.400505396052125,0.22420031,-0.6537391024079409,0.5191482,-7.148621816390577,0.5318735,-2.518579737910195,0.39776382,1.0137217,193.3171028058527,0.71853036,19.971691,71.80536804926597,4.8472424,20.69815,182.3589561499482,6.6819396,19.095577,1.6025734,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598697241104685440,598697241104685440,132.89103688334964,0.9094547,11.410866991336365,0.46591085,-2.3936482959181533,1.0715545,0.6026050583610222,1.1772951,-10.832650031639561,0.85820323,1.0773045,107.60634372375249,0.76466364,20.607773,49.73722139016268,6.5317645,21.096838,95.97820638741855,7.7369075,19.792463,1.3043747,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598890725086757376,598890725086757376,132.70243212024246,25.762854,11.554801906085341,10.355655,,,,,,,,41.4595836335683,1.7397313,21.643305,66.84263279117485,11.111545,20.775908,216.72482515835256,21.481201,18.908123,1.8677845,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598908278619595136,598908278619595136,132.54826814217478,13.1608095,11.70286761053428,4.3059382,,,,,,,,66.51443762345407,1.4412948,21.130077,42.71517430363884,11.072559,21.262087,72.69759470667574,16.669765,20.094095,1.1679916,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598882508813697280,598882508813697280,132.71398048712186,0.12548277,11.337704222101323,0.06888893,1.8463403401207223,0.14599223,16.924126012944786,0.15449204,-73.24629655578599,0.11420962,0.9803263,949.8004914464946,1.2498353,18.243286,280.20610119531443,8.955695,19.219849,966.6252552695084,12.011334,17.28475,1.9350986,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3517.4849,4.5567,-1.4523,425.1208,0.0038,0.0027,0.0014
Gaia DR3 598882577533298688,598882577533298688,132.77348351625858,0.6369542,11.321567826347247,0.3250903,0.5853374485258745,0.7462245,-0.45079912439626335,0.76448447,-4.984948898012463,0.50825465,1.0601407,125.26029833157753,0.6828319,20.442833,86.19963939070009,11.707675,20.499779,84.58628639293889,7.233407,19.929646,0.5701332,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598882616188031488,598882616188031488,132.74900005247167,0.08011119,11.324885266845241,0.045142647,0.6868823339261566,0.09374284,-4.261947645276509,0.09996314,-6.581144319886267,0.07469236,0.9524103,1798.8892515773218,1.4299266,17.549856,806.6559465748867,12.756091,18.071821,1401.1102398116034,8.669708,16.881714,1.1901073,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4745.3535,4.5179,-0.3598,1862.1208,0.0099,0.0077,0.0041
Gaia DR3 598882646252648960,598882646252648960,132.75813992458814,0.37251288,11.332819302020283,0.20743027,0.4700299041741691,0.43040925,-1.2633059642837976,0.4531697,-3.4750908210948874,0.31777266,1.0432074,233.53826318407678,0.81327933,19.766472,70.14373981690822,6.2337227,20.72357,258.51052549676984,7.393821,18.7167,2.0068703,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598882646252650112,598882646252650112,132.76013180385652,0.08855212,11.336221613975207,0.050870683,0.24637268872014625,0.10387975,-0.7078235661757875,0.11022591,-2.755689006726376,0.08210003,1.0051248,1549.808812019692,1.391671,17.711672,743.6165775696633,9.445619,18.16017,1144.0393478428139,11.409771,17.101793,1.0583763,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4944.727,4.6629,-0.5569,1790.1312,0.01,0.008,0.0043
Gaia DR3 598882650547768064,598882650547768064,132.75800394395853,0.42329472,11.336342739808975,0.22725853,1.4400617030416398,0.49617106,5.3837097603765525,0.5250533,-5.929522367674816,0.35199347,1.0241197,183.08541999059523,0.6798078,20.030733,55.96170556950915,7.417067,20.968815,194.1130150019567,8.290547,19.02776,1.9410553,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598882680612384896,598882680612384896,132.78655862171323,0.09168974,11.327510820625333,0.054223806,3.272016495617874,0.11308547,-24.212748806695437,0.113115676,-12.850958755307131,0.089497104,1.0357916,1785.162005071614,1.7563481,17.558172,314.0847276452544,7.528597,19.095924,2281.177132906846,7.624467,16.352497,2.7434273,,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 598882787986717056,598882787986717056,132.77984345376734,0.7888494,11.35544840381863,0.4343207,0.737122333430477,0.9208495,1.8940740013293969,1.0016066,0.36395959815146056,0.7011365,1.8025912,198.69896881156686,1.1666778,19.941877,281.93709718775244,12.693869,19.213161,575.5204502261269,15.807805,17.847744,1.3654175,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598882822346462848,598882822346462848,132.73635545239478,0.09636013,11.331943448337908,0.054241367,0.07840503925647029,0.113746546,0.5502055785321097,0.118963376,-3.3329472254112167,0.09120686,1.3451207,2052.915225750139,2.0919497,17.406439,908.771964570777,13.980073,17.942406,1713.1457362605586,8.2410145,16.66341,1.2789955,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4464.704,4.4302,-0.6843,1602.7946,0.0081,0.0062,0.0033
Gaia DR3 598882852411079936,598882852411079936,132.7457276665497,0.2860499,11.335522793567264,0.1552094,1.3067493086131787,0.32906136,-0.9796894871009102,0.35344297,-4.868660412162952,0.2449086,1.0115242,296.5273490338977,0.7589262,19.507204,90.30119208635996,6.03446,20.449308,278.8550015548805,8.043483,18.634449,1.8148594,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598882852411209088,598882852411209088,132.75235158240727,0.3379917,11.344367182927337,0.18785709,2.540563034346338,0.4015445,-32.245415516929384,0.4188275,-13.640596909562914,0.29795635,1.0000633,265.36315108528714,0.8353318,19.627766,42.44164185312851,3.9795544,21.269062,371.73741559025177,6.387082,18.322306,2.9467564,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598883024212084096,598883024212084096,132.75153426090455,1.4284456,11.356579223240988,0.7234631,-1.3504593549931994,1.5173424,-4.655967840358923,1.6805441,-1.4386960696415108,1.114844,1.1226732,86.79787299715329,0.9685758,20.841095,39.35438993672184,7.1450076,21.351059,106.83268832291887,8.825757,19.676136,1.674923,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598883264727942144,598883264727942144,132.6991811041948,0.2433741,11.340580492199184,0.12779813,0.22140980805084978,0.28646758,-2.5695727851158736,0.2988101,-7.727820852746924,0.21766615,1.0854164,411.20580057561426,0.8848649,19.152218,214.59236695113887,7.4024663,19.509506,258.7258474872323,7.3887057,18.715796,0.7937107,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598883264730219264,598883264730219264,132.70635445311288,1.806128,11.339250911553902,0.91645163,-2.933601417467885,2.6034195,-10.365629532490352,2.812479,-7.169859721381952,1.9585149,1.0151175,86.53330808429986,0.9064496,20.844408,42.7699807841802,9.813959,21.260695,123.61561017925648,10.590638,19.517712,1.7429829,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598883269023064576,598883269023064576,132.70856345512757,0.22965649,11.340326605500723,0.117783844,0.15091064973119053,0.27684456,21.38707921423492,0.29369155,-17.181759741185463,0.20463178,0.96600085,423.77001091730943,0.87776333,19.119541,164.87876365019991,6.283543,19.79563,382.189644481408,9.991741,18.292198,1.5034313,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598883337742544128,598883337742544128,132.69272093080835,0.025976773,11.33983243026117,0.014585069,1.126998624856429,0.030088898,-11.04118893028686,0.032595593,-2.90416227511451,0.025112297,1.1974393,18860.760939943404,5.1306787,14.998468,9513.36029241149,17.240194,15.392708,13750.266159505525,14.059603,14.402118,0.9905901,,,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5270.3296,4.4586,-0.1465,842.336,0.0907,0.074,0.0394
Gaia DR3 598883543900974720,598883543900974720,132.67755633329725,0.1870787,11.359338677405026,0.11132189,2.6378870045910805,0.21594384,-15.78928691623488,0.23353422,-27.847185140702365,0.18888363,1.0341907,529.4480964084868,1.0319778,18.877808,94.43843817726219,7.0042725,20.400671,675.5567936386592,8.457261,17.67374,2.7269306,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,3218.6323,4.8912,-0.4244,306.8028,0.5196,0.3262,0.2186
Gaia DR3 598883543901195392,598883543901195392,132.68498430062132,64.05328,11.364317612184701,10.575908,,,,,,,,42.6289384772421,1.8889396,21.613106,36.84603419378649,4.9488134,21.422565,148.11674669481621,22.454882,19.321384,2.101181,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598883543901195520,598883543901195520,132.68146438965985,22.061403,11.35079047381184,6.2771993,,,,,,,,41.416435049089024,1.5225904,21.644436,71.99008700421543,22.099058,20.69536,144.77546615938334,15.397664,19.346159,1.3492012,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598883543902092416,598883543902092416,132.6828063041856,0.3816427,11.362741111175374,0.2142573,0.12123971285968127,0.4398432,0.6946786056065396,0.46593502,-3.9838240142360632,0.35547557,1.0293827,188.66356444237002,0.6873753,19.998146,97.36740628297737,6.104355,20.367508,112.70861475199321,6.4954724,19.618002,0.749506,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598883612620451200,598883612620451200,132.673171242448,0.024936529,11.37100451880202,0.01370212,0.41046295409715733,0.027692482,-1.2509545116423797,0.033368304,2.0960590181892202,0.024563065,1.0420656,17058.90070308171,4.655531,15.10749,9858.023076369698,12.861489,15.354068,10415.019349801762,15.080649,14.703745,0.6503229,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,6421.722,4.1534,-0.5462,1980.9122,0.1246,0.1082,0.0587
Gaia DR3 598883612620451968,598883612620451968,132.66795199435103,0.24027237,11.368662645334775,0.14211868,0.7369835554161069,0.27309957,1.4751571308272347,0.30549192,-2.224137965414224,0.24748291,0.97693324,356.6139621416029,0.78983325,19.306871,135.61272545863292,7.530584,20.007792,301.2787824766091,6.471069,18.550474,1.4573174,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598883642685066368,598883642685066368,132.71458297385024,0.20027487,11.344366613383613,0.10735995,0.850276120394173,0.23482104,-10.95966702917347,0.25303575,-2.8821884300328815,0.17702289,0.98787355,484.7294456487008,0.97063166,18.973618,133.5357562058853,8.858441,20.024548,551.010218693546,8.662067,17.894997,2.129551,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3337.152,4.6144,-1.1605,443.0297,0.0127,0.0084,0.0051
Gaia DR3 598883642685192192,598883642685192192,132.72156856609178,1.0803852,11.348993373152481,0.46189,1.4880484582670797,1.1279645,10.655610375384509,1.4002402,-29.849767160493958,0.78247106,1.0615418,103.83102941655542,0.8800143,20.64655,47.80587258981678,5.7914176,21.13984,102.45546593173665,8.334778,19.721558,1.4182816,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598883677044967040,598883677044967040,132.7225682028446,0.34576878,11.352467003741923,0.18063907,-0.35655405432810117,0.40738112,-1.6897247931814645,0.42288032,-2.1371303313263867,0.28807697,1.016254,241.87040359757452,0.7085092,19.72841,127.5908656331219,5.2614317,20.073994,193.28461388289819,7.670805,19.032402,1.0415916,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598883677047097088,598883677047097088,132.72846786716445,0.5659606,11.352231304519663,0.2865959,0.30712668458455167,0.6796248,-0.5330077706445585,0.7189425,-1.8002627506867157,0.4590901,1.0045959,137.06355232155275,0.6757762,20.345062,48.66387402131579,5.5521574,21.120525,157.63375689801498,7.14657,19.253773,1.8667526,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598883677049418112,598883677049418112,132.72961210513287,0.661693,11.352966712111844,0.316643,1.2534462679972271,0.78570026,0.8158571305228236,0.9101852,-3.1200897011399507,0.55486065,1.0029179,128.67645001213015,0.6816172,20.41362,59.01067278962555,6.276937,20.911217,96.06729753180491,7.439443,19.791456,1.1197605,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598883681339921280,598883681339921280,132.72342945393896,0.18343596,11.361069783111352,0.102599055,0.22327719198211743,0.21159801,-0.577337659720533,0.21749678,0.026919470052991643,0.16797042,1.03985,499.86949638759575,0.8710268,18.940226,272.62295081768247,7.6379247,19.249636,335.0319213283799,8.752064,18.43518,0.81445503,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5674.271,4.7356,-1.5592,4026.629,0.0031,0.0026,0.0014
Gaia DR3 598883681339922688,598883681339922688,132.7210130566961,0.041587744,11.353400195149515,0.023872135,0.4315726852252626,0.048800427,-2.111278464639497,0.052144855,3.975802048390589,0.04046434,1.0880276,6294.202989023471,2.6364524,16.190016,3370.263329821555,12.04299,16.519382,4218.372418758378,9.107183,15.685033,0.83434963,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5605.2534,4.5497,-0.5767,1402.6306,0.0195,0.0163,0.0088
Gaia DR3 598883750059399808,598883750059399808,132.7087046699806,0.0711742,11.368701498995717,0.041047677,0.3303463805184796,0.08202063,1.6409064657883523,0.089214705,-5.006770357656411,0.07070825,1.0512956,2250.129500395647,1.4984219,17.306849,1196.707099610402,9.936447,17.643572,1480.3743508823434,7.003532,16.821966,0.8216057,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5604.0073,4.5843,-0.5903,2319.5674,0.0076,0.0064,0.0034
Gaia DR3 598883780124148864,598883780124148864,132.73900338055694,0.39898875,11.373349189674522,0.23035973,0.16710324950643693,0.4482374,-2.913905050239597,0.478065,-8.599270173884559,0.41816983,1.0953798,196.53609434698214,0.6992618,19.95376,61.926841397448314,5.638695,20.858845,191.0435200094662,6.767793,19.045065,1.8137798,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598883784419133952,598883784419133952,132.73962679875086,0.11013126,11.367280276280754,0.061195403,0.3275866682776007,0.12785454,1.7977061402038208,0.13514164,-4.671634453949765,0.1055369,0.9707917,1126.7572134375446,1.1889833,18.05779,524.2776742697214,7.631979,18.539639,849.3702909857426,10.722127,17.425154,1.1144848,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4834.0605,4.8115,-1.485,1489.4121,0.0221,0.0176,0.0095
Gaia DR3 598883848843509504,598883848843509504,132.73095434245968,0.036025587,11.378497848639695,0.020921284,0.31823762265891165,0.04181592,-2.103579241631743,0.045264084,-1.2386500756995797,0.036337044,1.0064276,6768.630119446614,2.6652799,16.111115,3544.9589372411856,11.406804,16.464514,4614.6707369263895,11.328084,15.5875435,0.8769703,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5441.1367,4.3846,-0.5059,1733.3162,0.0112,0.0093,0.005
Gaia DR3 598883848845792000,598883848845792000,132.73339968539378,10.508866,11.378897289357104,4.203766,,,,,,,,68.10474326851576,1.9808227,21.104424,6.941220199966642,0.8002095,23.234953,119.62702391406278,5.7001348,19.553322,3.681631,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598883917562982144,598883917562982144,132.686976829281,0.6304568,11.36700675003289,0.35446054,-0.016925830445038786,0.7031025,1.4796687857993192,0.884382,-3.7597403176505533,0.70738834,1.0504401,127.79959832509302,0.67257535,20.421043,52.880324827576146,5.829676,21.030308,127.795359727901,6.1732526,19.481607,1.5487003,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598883917565244288,598883917565244288,132.70002066900798,0.5693402,11.369103852321983,0.29957888,0.9312653308493132,0.60985804,-11.998675642496186,0.7409683,-1.9632861010613574,0.55854553,1.0688142,132.79647837855768,0.64300865,20.3794,47.562134046978535,8.346449,21.14539,158.52541494498837,9.211254,19.247648,1.8977413,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598883921858092672,598883921858092672,132.70083052180274,0.13630122,11.365647710593215,0.07806202,0.1814580088037221,0.15429504,-0.33485398929557303,0.16946773,-1.4578577375068384,0.13095823,1.0369551,724.5710300551035,0.9602145,18.537165,379.6597680173258,10.809308,18.890057,508.76567111553817,11.66104,17.981602,0.9084549,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5171.3223,4.7945,-1.9117,2336.2615,0.0046,0.0038,0.002
Gaia DR3 598883956217830144,598883956217830144,132.70703671581833,0.18032467,11.370660991948746,0.10373592,0.8547542875619024,0.20532723,-3.6100536948403166,0.22211795,-0.7333456531251636,0.17362195,0.9753359,496.1753180016698,0.8548856,18.948278,151.18088309423473,10.901839,19.8898,482.5019277622694,8.331605,18.039148,1.8506508,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3763.381,4.7941,-0.3741,1075.2322,0.0314,0.0221,0.0123
Gaia DR3 598883986282463104,598883986282463104,132.67966219819647,0.036224183,11.378655877466027,0.019731138,0.5991707109525832,0.041376837,3.5826761400030316,0.047907878,-7.556052235285045,0.035867125,0.99397147,7884.754813329491,2.735355,15.945396,4060.409487792351,10.592599,16.317118,5408.053570500248,10.420373,15.415293,0.90182495,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5429.768,4.4232,-0.1816,1541.3915,0.024,0.0198,0.0106
